"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","SEWINGY","SEWINGY_","SEWGFTC","SEWGFTC_","SEWINGMO","SEWI_GMO","SEWINGX","SEWINGX_","SEWING1","SEWING1_","SEWING2","SEWING2_","SEWING3","SEWING3_","SEWING4","SEWING4_","SEWING5","SEWING5_","SEWING6","SEWING6_","SEWING7","SEWING7_","SEWING8","SEWING8_","SEWING9","SEWING9_"
"20081",1900132,22,0,"2","400","D","1","D","10","D",500,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900193,18,0,"1","430","D","1","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900212,14,0,"1","400","D","1","D","12","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900432,19,0,"1","420","D","1","D","12","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900442,14,0,"1","420","D","1","D","12","D",33,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900522,18,0,"1","400","D","2","D","01","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1900522,19,0,"1","410","D","1","D","12","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901002,26,0,"1","410","D","2","D","12","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901393,17,0,"1","400","D","1","D","12","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901412,18,0,"2","430","D","1","D","12","D",86,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901482,21,0,"1","420","D","1","D","01","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901782,26,0,"1","400","D","1","D","11","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901892,13,0,"1","400","D","1","D","01","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1901943,25,0,"1","410","D","1","D","11","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902212,13,0,"1","400","D","1","D","01","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902352,29,0,"1","400","D","1","D","01","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902642,14,0,"2","400","D","1","D","11","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902682,17,0,"1","400","D","1","D","10","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902682,18,0,"1","400","D","1","D","11","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902682,19,0,"1","400","D","1","D","12","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1902682,20,0,"1","400","D","1","D","11","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1903312,23,0,"1","400","D","2","D","12","D",105,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1903702,17,0,"1","420","D","1","D","02","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1903702,18,0,"2","420","D","1","D","12","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1903872,16,0,"1","400","D","1","D","12","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1903995,13,0,"1","430","D","1","D","10","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904012,25,0,"1","410","D","1","D","10","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904042,16,0,"1","430","D","1","D","12","D",72,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904092,17,0,"1","410","D","1","D","12","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904182,15,0,"1","400","D","2","D","12","D",18,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904212,43,0,"1","400","D","2","D","12","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904312,19,0,"1","400","D","1","D","02","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904742,43,0,"1","400","D","1","D","12","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904742,44,0,"1","420","D","1","D","12","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904752,18,0,"2","400","D","1","D","11","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904762,20,0,"2","420","D","1","D","10","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904833,24,0,"1","440","D","1","D","11","D",.,"H","410","D","400","D","","A","","A","","A","","A","","A","","A","","A"
"20081",1904833,24,1,"1","410","D","1","D","11","D",61,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904833,24,2,"1","400","D","1","D","11","D",46,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1904932,22,0,"2","430","D","1","D","12","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1905442,19,0,"1","430","D","2","D","10","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1905692,17,0,"1","410","D","1","D","10","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20081",1905702,28,0,"1","430","D","1","D","02","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1838535,21,0,"1","420","D","1","D","03","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1838535,22,0,"1","430","D","1","D","05","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1838535,23,0,"1","400","D","1","D","04","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1838685,15,0,"1","440","D","2","D","03","D",.,"H","420","D","410","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1838685,15,1,"1","410","D","2","D","03","D",75,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1838735,15,0,"1","400","D","1","D","03","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1839185,18,0,"1","410","D","1","D","03","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1839915,14,0,"1","420","D","1","D","03","D",200,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1840135,22,0,"1","430","D","1","D","05","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1840135,23,0,"2","430","D","1","D","03","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1840305,27,0,"2","400","D","1","D","03","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1840565,17,0,"1","420","D","1","D","04","D",107,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1840805,19,0,"2","400","D","1","D","02","D",55,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1841455,15,0,"2","420","D","1","D","03","D",3,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1841485,18,0,"1","400","D","1","D","03","D",89,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842095,17,0,"2","440","D","1","D","03","D",.,"H","420","D","400","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1842095,17,1,"2","420","D","1","D","03","D",6,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842095,17,2,"2","400","D","1","D","03","D",20,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842725,14,0,"1","400","D","1","D","04","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1842875,16,0,"1","420","D","1","D","05","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843025,27,0,"1","430","D","1","D","04","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843075,16,0,"1","420","D","1","D","03","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843325,18,0,"2","420","D","1","D","01","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843715,16,0,"1","430","D","1","D","04","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843805,22,0,"1","410","D","1","D","03","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843835,16,0,"1","400","D","1","D","01","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843835,17,0,"1","410","D","1","D","03","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1843835,18,0,"1","420","D","1","D","03","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1845755,19,0,"1","400","D","1","D","04","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1845765,16,0,"1","410","D","1","D","04","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1845955,15,0,"1","400","D","1","D","02","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1846825,21,0,"1","430","D","1","D","04","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847215,38,0,"2","420","D","1","D","01","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847745,13,0,"1","420","D","1","D","02","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847745,14,0,"1","420","D","1","D","03","D",10,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847845,20,0,"2","440","D","1","D","02","D",.,"H","420","D","400","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1847845,20,1,"2","420","D","1","D","02","D",50,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847905,20,0,"1","400","D","2","D","05","D",71,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1847925,15,0,"1","420","D","1","D","05","D",3,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1848225,18,0,"1","410","D","1","D","04","D",95,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1848285,18,0,"1","410","D","1","D","04","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1848395,15,0,"1","430","D","1","D","02","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1848695,20,0,"1","420","D","1","D","04","D",3,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1848905,16,0,"1","400","D","1","D","04","D",46,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1848905,17,0,"1","400","D","1","D","04","D",62,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849045,19,0,"1","400","D","1","D","02","D",340,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849045,20,0,"1","400","D","1","D","03","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849045,21,0,"1","420","D","1","D","04","D",21,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849065,15,0,"1","420","D","1","D","04","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849065,16,0,"2","420","D","1","D","03","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849355,18,0,"2","410","D","1","D","03","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849775,13,0,"1","400","D","1","D","03","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849775,14,0,"1","430","D","1","D","03","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849775,15,0,"1","400","D","1","D","03","D",8,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849845,14,0,"1","400","D","1","D","02","D",64,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1849905,14,0,"1","430","D","1","D","03","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1851035,14,0,"1","410","D","1","D","03","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1851355,14,0,"1","430","D","1","D","03","D",3,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1851565,17,0,"1","410","D","1","D","02","D",98,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1851565,18,0,"1","420","D","1","D","01","D",3,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1852335,20,0,"1","420","D","1","D","03","D",36,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1852615,17,0,"1","400","D","1","D","03","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1852615,18,0,"1","430","D","1","D","02","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1852865,21,0,"1","430","D","1","D","03","D",26,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1852955,16,0,"1","400","D","1","D","04","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1853095,16,0,"1","400","D","1","D","05","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1853235,14,0,"1","400","D","1","D","03","D",100,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1853385,19,0,"1","400","D","1","D","04","D",17,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1853405,31,0,"1","420","D","1","D","05","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1853755,25,0,"1","400","D","1","D","05","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1854085,13,0,"1","400","D","1","D","03","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1854115,14,0,"1","410","D","1","D","05","D",82,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1854375,22,0,"1","400","D","2","D","01","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1854375,23,0,"1","400","D","2","D","03","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1854705,13,0,"1","420","D","1","D","02","D",20,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1854795,16,0,"1","400","D","1","D","04","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1855595,15,0,"1","400","D","1","D","03","D",1,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1855605,17,0,"1","400","D","1","D","05","D",44,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1855695,18,0,"1","410","D","2","D","04","D",300,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1855695,19,0,"1","400","D","1","D","03","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1855955,22,0,"1","410","D","2","D","04","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856005,16,0,"1","420","D","1","D","03","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856075,17,0,"1","400","D","1","D","04","D",14,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856085,15,0,"1","400","D","1","D","03","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856115,17,0,"1","400","D","1","D","03","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856225,16,0,"1","420","D","1","D","04","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856235,18,0,"1","410","D","1","D","02","D",88,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856345,21,0,"1","410","D","1","D","05","D",52,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856345,22,0,"1","410","D","1","D","04","D",51,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856345,23,0,"2","410","D","1","D","03","D",24,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1856915,14,0,"1","400","D","1","D","05","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1857175,18,0,"1","440","D","1","D","02","D",.,"H","430","D","410","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1857175,18,1,"1","430","D","1","D","02","D",10,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1857175,18,2,"1","410","D","1","D","02","D",16,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1857365,16,0,"1","410","D","1","D","04","D",13,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1857595,18,0,"1","410","D","1","D","03","D",7,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1857595,19,0,"1","400","D","1","D","03","D",15,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,19,0,"1","440","D","1","D","03","D",.,"H","420","D","410","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,19,1,"1","420","D","1","D","03","D",8,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,19,2,"1","410","D","1","D","03","D",27,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,20,0,"1","440","D","2","D","03","D",.,"H","420","D","400","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,20,1,"1","420","D","2","D","03","D",19,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,20,2,"1","400","D","2","D","03","D",7,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,21,0,"1","440","D","1","D","01","D",.,"H","420","D","410","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,21,1,"1","420","D","1","D","01","D",12,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,21,2,"1","410","D","1","D","01","D",38,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,22,0,"2","440","D","1","D","01","D",.,"H","420","D","410","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,22,1,"2","420","D","1","D","01","D",10,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858115,22,2,"2","410","D","1","D","01","D",33,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858185,15,0,"1","410","D","1","D","05","D",53,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858325,18,0,"1","440","D","1","D","05","D",.,"H","420","D","410","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1858325,18,1,"1","410","D","1","D","05","D",120,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858345,19,0,"1","400","D","1","D","04","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858565,19,0,"1","420","D","1","D","02","D",1,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1858595,18,0,"1","430","D","1","D","05","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1859415,15,0,"2","430","D","2","D","03","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1860485,15,0,"1","420","D","1","D","04","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861084,16,0,"1","400","D","1","D","01","D",85,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861084,17,0,"1","400","D","1","D","02","D",135,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861084,18,0,"1","400","D","1","D","03","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861084,19,0,"1","410","D","1","D","01","D",41,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861084,20,0,"1","410","D","1","D","03","D",66,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861124,16,0,"1","420","D","1","D","02","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861274,13,0,"1","440","D","1","D","03","D",.,"H","430","D","420","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1861274,13,1,"1","430","D","1","D","03","D",19,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861274,13,2,"1","420","D","1","D","03","D",11,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861404,20,0,"1","400","D","1","D","02","D",3,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861404,21,0,"1","400","D","1","D","03","D",3,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861404,22,0,"2","400","D","1","D","02","D",3,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861464,33,0,"1","430","D","1","D","03","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1861764,16,0,"1","400","D","1","D","04","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862115,14,0,"1","430","D","1","D","04","D",25,"F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862294,13,0,"1","430","D","1","D","04","D",150,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862394,17,0,"1","420","D","1","D","03","D",1,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862394,18,0,"1","420","D","1","D","03","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862394,19,0,"1","420","D","1","D","03","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862394,20,0,"1","400","D","1","D","03","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862394,21,0,"1","400","D","1","D","03","D",2,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862394,22,0,"1","400","D","1","D","03","D",3,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862445,13,0,"1","410","D","1","D","04","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1862794,29,0,"1","410","D","1","D","05","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1863834,16,0,"1","410","D","1","D","04","D",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1863914,19,0,"2","400","D","1","D","03","D",42,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1864915,14,0,"1","400","D","1","D","05","D",16,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1865234,31,0,"1","400","D","1","D","04","D",12,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1865454,20,0,"2","430","D","1","D","02","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1865564,27,0,"1","420","D","1","D","05","D",5,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1865874,16,0,"1","440","D","1","D","03","D",.,"H","420","D","400","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1865874,16,1,"1","400","D","1","D","03","D",450,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1866084,16,0,"1","430","D","1","D","02","D",17,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1866525,16,0,"1","410","D","1","D","01","D",1,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1866644,27,0,"1","440","D","1","D","05","D",.,"H","420","D","410","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1866644,27,1,"1","420","D","1","D","05","D",2,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1866644,27,2,"1","410","D","1","D","05","D",4,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1867024,17,0,"2","410","D","1","D","03","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1867204,19,0,"1","400","D","1","D","04","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1867834,16,0,"1","400","D","1","D","04","D",6,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1868024,19,0,"1","420","D","1","D","04","D",22,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1868164,18,0,"1","400","D","1","D","04","D",80,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1868814,17,0,"1","420","D","1","D","03","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1869054,15,0,"1","410","D","1","D","04","D",35,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1869154,15,0,"1","400","D","1","D","03","D",187,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1869494,15,0,"2","400","D","2","D","03","D",40,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1869844,15,0,"1","400","D","1","D","04","D",50,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1870064,22,0,"1","430","D","1","D","05","D",70,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1870064,23,0,"2","430","D","1","D","03","D",83,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1870214,20,0,"1","400","D","1","D","02","D",27,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1871144,20,0,"1","410","D","1","D","03","D",32,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1871504,21,0,"1","430","D","1","D","01","D",24,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1871604,13,0,"1","420","D","1","D","04","D",25,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1871844,15,0,"1","420","D","1","D","04","D",84,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1872844,22,0,"1","400","D","1","D","04","D",60,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1872844,23,0,"2","420","D","1","D","03","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1872964,14,0,"1","400","D","1","D","01","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1872964,15,0,"1","400","D","1","D","02","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1872964,16,0,"1","400","D","1","D","03","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1874894,15,0,"1","440","D","1","D","03","D",.,"H","420","D","410","D","","A","","A","","A","","A","","A","","A","","A"
"20082",1874894,15,1,"1","420","D","1","D","03","D",10,"E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1874944,15,0,"1","430","D","1","D","05","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1875795,13,0,"1","430","D","1","D","02","D",45,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1875984,16,0,"2","400","D","1","D","01","D",54,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1876134,16,0,"1","400","D","1","D","02","D",90,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1876574,13,0,"2","410","D","1","D","03","D",30,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1876594,29,0,"1","410","D","1","D","04","D",11,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1876594,30,0,"1","420","D","1","D","04","D",4,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20082",1876594,31,0,"1","420","D","1","D","04","D",4,"D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
