"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","RENTCODE","RENT_ODE","BSNSPCTZ","BSNS_CTZ","QADRENTX","QADR_NTX","ANYVACAT","ANYV_CAT"
"20083",1905194,58,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1905254,56,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1905524,61,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1905554,38,0,"1","100","D",.,"A",27,"D","2","D"
"20083",1906473,71,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1906473,72,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1907343,59,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1907695,61,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1908463,24,0,"1","160","D",.,"A",45,"D","2","D"
"20083",1908653,47,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1908743,29,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1908903,56,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1909663,88,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1909933,60,0,"1","110","D",.,"A",70,"D","2","D"
"20083",1910925,32,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1910973,29,0,"1","100","D",.,"A",100,"D","2","D"
"20083",1911683,60,0,"1","100","D",.,"A",46,"D","2","D"
"20083",1911825,73,0,"1","100","D",.,"A",220,"D","2","D"
"20083",1912373,35,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1913223,58,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1913533,79,0,"1","100","D",.,"A",80,"D","2","D"
"20083",1914273,59,0,"1","100","D",1,"D",0,"D","2","D"
"20083",1914563,73,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1914893,72,0,"1","100","D",.,"A",120,"D","2","D"
"20083",1915363,65,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1915573,68,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1915853,27,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1916073,34,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1917623,38,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1917895,28,0,"1","110","D",.5,"D",750,"D","2","D"
"20083",1918274,81,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1919783,88,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1920743,48,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1920884,38,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1920983,53,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1921013,35,0,"1","200","D",.,"A",.,"A","1","D"
"20083",1921073,44,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1921343,67,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1921504,35,0,"1","100","D",.,"A",179,"D","2","D"
"20083",1921843,50,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1921843,51,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1921843,52,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1922403,34,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1922883,50,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1922883,51,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1922933,60,0,"1","100","D",.,"A",222,"D","2","D"
"20083",1923913,45,0,"1","120","D",.,"A",.,"A","1","D"
"20083",1923933,55,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1924473,62,0,"1","100","D",.,"A",125,"D","2","D"
"20083",1925013,49,0,"1","110","D",.,"A",690,"D","2","D"
"20083",1925103,49,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1925163,49,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1925263,50,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1926853,70,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1927785,58,0,"1","100","D",.,"A",150,"D","2","D"
"20083",1927983,46,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1928292,30,0,"1","100","D",.,"A",1100,"D","2","D"
"20083",1928292,31,0,"1","110","D",.,"A",68,"D","2","D"
"20083",1928292,32,0,"1","110","D",.,"A",105,"D","2","D"
"20083",1928292,33,0,"1","110","D",.,"A",40,"D","2","D"
"20083",1929292,41,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1929292,42,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1929622,39,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1929632,48,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1929912,47,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1930314,36,0,"1","110","D",.,"A",82,"D","2","D"
"20083",1930715,53,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1930892,72,0,"1","180","D",.,"A",22,"D","2","D"
"20083",1931995,31,0,"1","100","D",1,"D",0,"D","2","D"
"20083",1932522,50,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1932622,38,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1933103,24,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1933912,66,0,"1","100","D",.,"A",616,"D","2","D"
"20083",1934152,33,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1934232,38,0,"1","100","D",.,"A",2000,"D","2","D"
"20083",1934512,45,0,"1","100","D",.,"A",90,"D","2","D"
"20083",1934722,86,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1934722,87,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1934722,88,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1934722,89,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1934862,55,0,"1","110","D",.,"A",115,"D","2","D"
"20083",1934862,56,0,"1","110","D",.,"A",38,"D","2","D"
"20083",1935452,83,0,"1","200","D",.5,"D",81,"D","2","D"
"20083",1936412,32,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1936633,26,0,"1","100","D",.,"A",400,"D","2","D"
"20083",1936633,27,0,"1","200","D",.,"A",1500,"D","2","D"
"20083",1936772,54,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1937162,61,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1937162,62,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1937162,63,0,"1","160","D",.,"A",.,"A","1","D"
"20083",1937162,64,0,"1","160","D",.,"A",.,"A","1","D"
"20083",1937222,70,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1937552,68,0,"1","100","D",.,"A",225,"D","2","D"
"20083",1937642,27,0,"1","100","D",.,"A",120,"D","2","D"
"20083",1937702,47,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1937945,35,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1938812,44,0,"1","100","D",.,"A",30,"D","2","D"
"20083",1938892,41,0,"1","100","D",.,"A",500,"D","2","D"
"20083",1939392,53,0,"1","110","D",.,"A",75,"D","2","D"
"20083",1939502,60,0,"1","100","D",.,"A",100,"D","2","D"
"20083",1939862,34,0,"1","110","D",.,"A",43,"D","2","D"
"20083",1940082,34,0,"1","110","D",.,"A",87,"D","2","D"
"20083",1940142,50,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1940142,51,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1940243,46,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1940344,37,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1940572,30,0,"1","110","D",.,"A",68,"D","2","D"
"20083",1940653,54,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1940754,25,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1940812,31,0,"1","100","D",.,"A",1100,"D","2","D"
"20083",1941034,40,0,"1","100","D",.,"A",600,"D","2","D"
"20083",1941612,40,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1941732,31,0,"1","100","D",.,"A",50,"D","2","D"
"20083",1942093,66,0,"1","100","D",.,"A",175,"D","2","D"
"20083",1942093,67,0,"1","110","D",.,"A",175,"D","2","D"
"20083",1942552,33,0,"1","100","D",1,"D",0,"D","2","D"
"20083",1942755,24,0,"1","100","D",1,"D",0,"D","2","D"
"20083",1942862,38,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1943273,45,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1943652,34,0,"1","100","D",1,"D",0,"D","2","D"
"20083",1944212,68,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1944672,70,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1944672,71,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1944672,72,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1944672,73,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1944672,74,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1944672,75,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1944672,76,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1945432,36,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1945452,28,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1945952,70,0,"1","200","D",.,"A",200,"D","2","D"
"20083",1946112,48,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1946152,44,0,"1","100","D",.,"A",220,"D","2","D"
"20083",1946205,26,0,"1","100","D",.,"A",62,"D","2","D"
"20083",1946205,27,0,"1","100","D",.,"A",62,"D","2","D"
"20083",1946232,28,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1946782,26,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1947264,27,0,"1","100","D",1,"D",0,"D","2","D"
"20083",1947362,75,0,"1","100","D",.,"A",24,"D","2","D"
"20083",1947632,42,0,"1","110","D",.,"A",.,"A","1","D"
"20083",1948022,33,0,"1","100","D",.,"A",100,"D","2","D"
"20083",1948302,32,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1948444,33,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1948803,55,0,"1","170","D",.,"A",.,"A","1","D"
"20083",1949002,58,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1949023,40,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1949262,63,0,"1","200","D",.,"A",.,"A","1","D"
"20083",1949292,31,0,"1","100","D",.,"A",.,"A","1","D"
"20083",1950182,44,0,"1","100","D",.,"A",36,"D","2","D"
"20083",1950282,60,0,"1","130","D",.,"A",.,"A","1","D"
"20083",1950552,40,0,"1","110","D",.,"A",850,"D","2","D"
"20084",1883425,73,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1883565,53,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1883925,63,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1886015,43,0,"1","100","D",.,"A",20,"D","2","D"
"20084",1886415,36,0,"1","100","D",.,"A",50,"D","2","D"
"20084",1886575,57,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1887155,71,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1887155,72,0,"1","180","D",.,"A",.,"A","1","D"
"20084",1887155,73,0,"1","180","D",.,"A",.,"A","1","D"
"20084",1887365,75,0,"1","100","D",.,"A",50,"D","2","D"
"20084",1887365,76,0,"1","100","D",.,"A",70,"D","2","D"
"20084",1890015,56,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1890575,36,0,"1","100","D",.,"A",180,"D","2","D"
"20084",1890675,53,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1893995,59,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1895085,65,0,"1","110","D",1,"D",0,"D","2","D"
"20084",1895855,66,0,"1","150","D",.,"A",400,"D","2","D"
"20084",1896755,54,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1896965,65,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1898645,44,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1899205,46,0,"1","100","D",.,"A",265,"D","2","D"
"20084",1899505,58,0,"1","100","D",.,"A",460,"D","2","D"
"20084",1900605,34,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1900805,60,0,"1","110","D",.,"A",285,"D","2","D"
"20084",1901695,45,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1901695,46,0,"1","100","D",.,"A",138,"D","2","D"
"20084",1901695,47,0,"1","100","D",.,"A",39,"D","2","D"
"20084",1902325,60,0,"1","100","D",.,"A",2000,"D","2","D"
"20084",1903115,51,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1904805,77,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1905525,82,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1906134,69,0,"1","110","D",1,"D",0,"D","2","D"
"20084",1906474,63,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1907204,54,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1907554,46,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1907845,46,0,"1","180","D",.,"A",.,"A","1","D"
"20084",1908384,65,0,"1","100","D",.,"A",337,"D","2","D"
"20084",1908654,58,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1910974,31,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1913094,47,0,"1","100","D",.,"A",180,"D","2","D"
"20084",1913124,40,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1913244,48,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1913534,65,0,"1","100","D",.,"A",70,"D","2","D"
"20084",1914384,75,0,"1","100","D",.,"A",600,"D","2","D"
"20084",1915854,27,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1916504,33,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1916654,58,0,"1","180","D",.,"A",30,"D","2","D"
"20084",1917494,60,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1917624,25,0,"1","100","D",.,"A",200,"D","2","D"
"20084",1918204,32,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1918275,61,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1918384,50,0,"1","100","D",.,"A",60,"D","2","D"
"20084",1918634,50,0,"1","100","D",.,"A",204,"D","2","D"
"20084",1918714,80,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1919784,85,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1919784,86,0,"1","200","D",.,"A",140,"D","2","D"
"20084",1920124,76,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1921774,52,0,"1","100","D",.,"A",38,"D","2","D"
"20084",1921944,20,0,"1","100","D",.,"A",125,"D","2","D"
"20084",1922095,26,0,"1","100","D",.,"A",57,"D","2","D"
"20084",1922454,57,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1924494,31,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1924664,52,0,"1","100","D",.,"A",125,"D","2","D"
"20084",1924784,42,0,"1","100","D",.,"A",200,"D","2","D"
"20084",1924795,50,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1925104,45,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1926104,54,0,"1","110","D",.,"A",750,"D","2","D"
"20084",1928293,76,0,"1","100","D",.,"A",1100,"D","2","D"
"20084",1929533,56,0,"1","110","D",.,"A",80,"D","2","D"
"20084",1929923,59,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1930063,44,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1930983,91,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1932093,32,0,"1","100","D",.,"A",200,"D","2","D"
"20084",1932403,51,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1933553,43,0,"1","100","D",.,"A",42,"D","2","D"
"20084",1933763,30,0,"1","100","D",.,"A",40,"D","2","D"
"20084",1934693,28,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1934763,61,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1934893,50,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1935173,44,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1936143,32,0,"1","100","D",.,"A",120,"D","2","D"
"20084",1936693,31,0,"1","110","D",1,"D",0,"D","2","D"
"20084",1937163,69,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1937643,35,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1937643,36,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1938023,61,0,"1","100","D",.,"A",211,"D","2","D"
"20084",1938183,48,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1938813,46,0,"1","100","D",.,"A",100,"D","2","D"
"20084",1940783,45,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1941815,42,0,"1","110","D",.,"A",200,"D","2","D"
"20084",1943223,51,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1943303,55,0,"1","110","D",.,"A",865,"D","2","D"
"20084",1943453,38,0,"1","150","D",.,"A",1,"D","2","D"
"20084",1943495,62,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1944603,29,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1945285,44,0,"1","100","D",.,"A",190,"D","2","D"
"20084",1945453,27,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1946363,49,0,"1","110","D",.,"A",400,"D","2","D"
"20084",1946783,40,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1947453,46,0,"1","100","D",.,"A",180,"D","2","D"
"20084",1948293,82,0,"1","200","D",.,"A",65,"D","2","D"
"20084",1948423,62,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1948993,100,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1949205,43,0,"1","100","D",.,"A",100,"D","2","D"
"20084",1949784,53,0,"1","100","D",.,"A",423,"D","2","D"
"20084",1949893,32,0,"1","170","D",.,"A",45,"D","2","D"
"20084",1950183,55,0,"1","100","D",.,"A",30,"D","2","D"
"20084",1951943,50,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1951943,51,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1953882,40,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1954062,69,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1954062,70,0,"1","110","D",.,"A",1750,"D","2","D"
"20084",1954272,46,0,"1","110","D",.,"A",364,"D","2","D"
"20084",1954602,26,0,"1","100","D",.,"A",350,"D","2","D"
"20084",1955242,38,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1956002,73,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1956054,31,0,"1","110","D",.,"A",1100,"D","2","D"
"20084",1956442,67,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1956555,25,0,"1","110","D",.,"A",250,"D","2","D"
"20084",1956662,33,0,"1","160","D",.,"A",.,"A","1","D"
"20084",1956792,45,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1957362,41,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1957402,49,0,"1","110","D",1,"D",0,"D","2","D"
"20084",1957652,29,0,"1","110","D",.,"A",25,"D","2","D"
"20084",1957712,69,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1957842,29,0,"1","110","D",.,"A",54,"D","2","D"
"20084",1957962,52,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1958213,33,0,"1","110","D",.,"A",120,"D","2","D"
"20084",1958482,43,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1958493,36,0,"1","110","D",.,"A",50,"D","2","D"
"20084",1958752,33,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1958962,39,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1959694,35,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1959822,53,0,"1","100","D",.,"A",960,"D","2","D"
"20084",1959943,32,0,"1","200","D",.,"A",.,"A","1","D"
"20084",1959982,38,0,"1","100","D",.,"A",300,"D","2","D"
"20084",1960535,51,0,"1","200","D",.,"A",.,"A","1","D"
"20084",1960804,57,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1962013,71,0,"1","100","D",.,"A",300,"D","2","D"
"20084",1962292,23,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1963242,47,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1963362,40,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1963373,29,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1963412,72,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1964035,31,0,"1","200","D",.,"A",80,"D","2","D"
"20084",1964212,24,0,"1","110","D",.,"A",100,"D","2","D"
"20084",1964832,64,0,"1","100","D",.,"A",1000,"D","2","D"
"20084",1965322,55,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1965402,36,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1965802,81,0,"1","100","D",.,"A",200,"D","2","D"
"20084",1965835,31,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1966165,53,0,"1","110","D",.,"A",150,"D","2","D"
"20084",1966292,64,0,"1","110","D",.,"A",130,"D","2","D"
"20084",1966475,43,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1966822,42,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1966822,43,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1966834,38,0,"1","110","D",.,"A",450,"D","2","D"
"20084",1966884,36,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1966944,51,0,"1","180","D",.,"A",300,"D","2","D"
"20084",1966992,58,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1967055,52,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1967332,41,0,"1","100","D",1,"D",0,"D","2","D"
"20084",1967425,43,0,"1","110","D",.,"A",59,"D","2","D"
"20084",1968242,37,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1968355,29,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1968462,44,0,"1","100","D",.,"A",30,"D","2","D"
"20084",1968762,54,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1969182,40,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1969852,86,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1970083,24,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1970432,44,0,"1","100","D",.,"A",520,"D","2","D"
"20084",1971552,73,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1971632,47,0,"1","110","D",.,"A",125,"D","2","D"
"20084",1972102,56,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1972112,22,0,"1","100","D",.,"A",40,"D","2","D"
"20084",1972122,22,0,"1","110","D",.,"A",.,"A","1","D"
"20084",1972192,38,0,"1","110","D",.,"A",73,"D","2","D"
"20084",1972314,17,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1972812,31,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1973014,38,0,"1","100","D",.,"A",.,"A","1","D"
"20084",1973112,50,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1906455,63,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1906475,62,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1906475,63,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1907555,46,0,"1","100","D",.,"A",27,"D","2","D"
"20091",1909265,56,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1910415,39,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1910475,51,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1911815,40,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1911945,57,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1913095,47,0,"1","100","D",.25,"D",613,"D","2","D"
"20091",1913475,52,0,"1","100","D",.,"A",500,"D","2","D"
"20091",1913905,43,0,"1","100","D",.,"A",65,"D","2","D"
"20091",1914335,80,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1914375,48,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1914435,49,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1914915,51,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1914995,60,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1915065,34,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1915855,41,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1917625,33,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1918405,38,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1919105,48,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1919385,34,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1921945,26,0,"1","100","D",.,"A",110,"D","2","D"
"20091",1923025,59,0,"1","100","D",.,"A",129,"D","2","D"
"20091",1925105,62,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1926105,61,0,"1","200","D",.,"A",650,"D","2","D"
"20091",1926855,79,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1927395,73,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1927625,47,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1931584,56,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1931934,53,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1932294,48,0,"1","100","D",.,"A",77,"D","2","D"
"20091",1932294,49,0,"1","100","D",.,"A",54,"D","2","D"
"20091",1932494,47,0,"1","100","D",.,"A",160,"D","2","D"
"20091",1933495,56,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1933914,67,0,"1","150","D",.,"A",167,"D","2","D"
"20091",1934714,43,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1935174,42,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1935294,55,0,"1","100","D",.,"A",100,"D","2","D"
"20091",1937084,45,0,"1","100","D",.45,"D",265,"D","2","D"
"20091",1937804,51,0,"1","200","D",1,"D",0,"D","2","D"
"20091",1939504,62,0,"1","100","D",.,"A",301,"F","2","D"
"20091",1940144,46,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1942914,39,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1943074,61,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1943214,62,0,"1","110","D",.,"A",240,"D","2","D"
"20091",1944664,37,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1945444,51,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1947014,50,0,"1","100","D",.,"A",135,"D","2","D"
"20091",1947494,65,0,"1","100","D",.,"A",267,"D","2","D"
"20091",1948294,61,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1948405,38,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1948854,38,0,"1","100","D",.,"A",500,"D","2","D"
"20091",1948924,52,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1949244,56,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1949794,67,0,"1","110","D",.5,"D",75,"D","2","D"
"20091",1949794,68,0,"1","100","D",.,"A",100,"D","2","D"
"20091",1951513,46,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1951763,47,0,"1","100","D",.,"A",253,"D","2","D"
"20091",1952033,60,0,"1","100","D",.3,"D",2100,"D","2","D"
"20091",1952243,22,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1952393,62,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1953713,46,0,"1","110","D",.,"A",370,"D","2","D"
"20091",1953883,43,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1954693,84,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1956293,46,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1957213,57,0,"1","180","D",.,"A",80,"D","2","D"
"20091",1957343,56,0,"1","100","D",.,"A",20,"D","2","D"
"20091",1957713,59,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1959233,46,0,"1","100","D",.,"A",.,"A","1","D"
"20091",1959233,47,0,"1","200","D",.,"A",.,"A","1","D"
"20091",1961153,58,0,"1","110","D",.,"A",220,"D","2","D"
"20091",1961783,72,0,"1","100","D",.,"A",798,"D","2","D"
"20091",1963093,61,0,"1","110","D",.,"A",.,"A","1","D"
"20091",1963613,37,0,"1","100","D",1,"D",0,"D","2","D"
