"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX","QPYP3MCX","QPYP_MCX","QPRP3MCX","QPRP_MCX"
"20091",1978312,36,0,"1",0,"D",.,"A",.,"A"
"20091",1978452,51,0,"1",120,"D",.,"A",.,"A"
"20091",1978642,45,0,"1",.,"A",.,"A",0,"D"
"20091",1978972,75,0,"1",100,"D",.,"A",.,"A"
"20091",1979083,41,0,"1",.,"A",.,"A",45,"D"
"20091",1979153,20,0,"1",60,"D",.,"A",.,"A"
"20091",1979233,24,0,"1",.,"A",.,"A",30,"D"
"20091",1979384,33,0,"1",.,"A",.,"A",180,"D"
"20091",1979434,18,0,"1",30,"D",8,"D",.,"A"
"20091",1979612,38,0,"1",40,"D",.,"A",.,"A"
"20091",1979643,36,0,"1",20,"D",.,"A",.,"A"
"20091",1979662,82,0,"1",12,"D",.,"A",.,"A"
"20091",1979752,32,0,"1",0,"D",.,"A",.,"A"
"20091",1979763,25,0,"1",.,"A",.,"A",80,"D"
"20091",1979992,27,0,"1",.,"A",.,"A",150,"D"
"20091",1980085,33,0,"1",0,"D",.,"A",.,"A"
"20091",1980113,52,0,"1",10,"D",.,"A",.,"A"
"20091",1980142,54,0,"1",.,"A",.,"A",50,"D"
"20091",1980214,34,0,"1",30,"D",.,"A",.,"A"
"20091",1980382,24,0,"1",.,"A",.,"A",.,"A"
"20091",1980452,34,0,"1",.,"A",.,"A",250,"D"
"20091",1980462,67,0,"1",10,"D",.,"A",.,"A"
"20091",1980482,71,0,"1",.,"A",.,"A",90,"D"
"20091",1980652,63,0,"1",5,"D",.,"A",.,"A"
"20091",1980825,34,0,"1",.,"A",.,"A",0,"D"
"20091",1980862,26,0,"1",.,"A",.,"A",20,"D"
"20091",1980882,55,0,"1",.,"A",.,"A",120,"D"
"20091",1981142,26,0,"1",20,"D",.,"A",.,"A"
"20091",1981172,42,0,"1",0,"D",.,"A",.,"A"
"20091",1981202,44,0,"1",5,"D",.,"A",.,"A"
"20091",1981223,61,0,"1",.,"A",0,"D",.,"A"
"20091",1981252,39,0,"1",.,"A",.,"A",30,"D"
"20091",1981412,24,0,"1",0,"D",.,"A",.,"A"
"20091",1981472,35,0,"1",.,"A",12,"F",.,"A"
"20091",1981512,40,0,"1",.,"A",50,"D",.,"A"
"20091",1981663,42,0,"1",.,"A",.,"A",85,"D"
"20091",1981832,40,0,"1",.,"A",.,"A",30,"D"
"20091",1981932,22,0,"1",10,"D",.,"A",140,"D"
"20091",1981975,30,0,"1",.,"A",.,"A",10,"D"
"20091",1981992,33,0,"1",120,"D",.,"A",.,"A"
"20091",1982062,42,0,"1",.,"A",1,"D",5,"D"
"20091",1982072,30,0,"1",20,"D",.,"A",.,"A"
"20091",1982112,47,0,"1",.,"A",.,"A",220,"D"
"20091",1982162,35,0,"1",100,"D",.,"A",.,"A"
"20091",1982392,29,0,"1",100,"D",.,"A",.,"A"
"20091",1982422,52,0,"1",20,"D",.,"A",.,"A"
"20091",1982532,41,0,"1",40,"D",.,"A",.,"A"
"20091",1982592,64,0,"1",56,"D",.,"A",.,"A"
"20091",1982665,31,0,"1",100,"D",.,"A",.,"A"
"20091",1982854,51,0,"1",110,"D",.,"A",.,"A"
"20091",1983102,60,0,"1",.,"A",.,"A",40,"D"
"20091",1983132,64,0,"1",.,"A",.,"A",80,"D"
"20091",1983262,36,0,"1",.,"A",.,"A",20,"D"
"20091",1983294,36,0,"1",0,"D",.,"A",.,"A"
"20091",1983352,38,0,"1",30,"D",.,"A",20,"D"
"20091",1983374,44,0,"1",.,"A",.,"A",100,"D"
"20091",1983422,35,0,"1",25,"D",.,"A",.,"A"
"20091",1983452,83,0,"1",20,"D",.,"A",.,"A"
"20091",1983644,30,0,"1",.,"A",.,"A",49,"D"
"20091",1983792,61,0,"1",.,"A",.,"A",180,"D"
"20091",1983962,56,0,"1",60,"D",.,"A",.,"A"
"20091",1984022,65,0,"1",20,"D",.,"A",.,"A"
"20091",1984132,58,0,"1",120,"D",.,"A",.,"A"
"20091",1984302,71,0,"1",.,"A",.,"A",20,"D"
"20091",1984355,30,0,"1",.,"A",.,"A",250,"D"
"20091",1984364,17,0,"1",.,"A",5,"D",.,"A"
"20091",1984522,37,0,"1",0,"D",0,"D",.,"A"
"20091",1984572,62,0,"1",25,"D",.,"A",.,"A"
"20091",1984972,63,0,"1",.,"A",.,"A",20,"D"
"20091",1985125,19,0,"1",0,"D",.,"A",.,"A"
"20091",1985162,28,0,"1",5,"D",.,"A",.,"A"
"20091",1985252,43,0,"1",6,"D",.,"A",.,"A"
"20091",1985282,42,0,"1",100,"D",.,"A",.,"A"
"20091",1985352,41,0,"1",15,"D",.,"A",.,"A"
"20091",1985422,49,0,"1",.,"A",.,"A",75,"D"
"20091",1985472,60,0,"1",200,"D",.,"A",.,"A"
"20091",1985512,44,0,"1",120,"D",.,"A",.,"A"
"20091",1985712,67,0,"1",.,"A",.,"A",20,"D"
"20091",1985802,63,0,"1",.,"A",.,"A",100,"D"
"20091",1985812,29,0,"1",.,"A",1,"D",.,"A"
"20091",1985843,39,0,"1",10,"D",.,"A",.,"A"
"20091",1985913,34,0,"1",150,"D",.,"A",.,"A"
"20091",1986022,41,0,"1",.,"A",.,"A",180,"D"
"20091",1986032,42,0,"1",40,"D",.,"A",.,"A"
"20091",1986232,41,0,"1",8,"D",.,"A",.,"A"
"20091",1986322,37,0,"1",20,"D",.,"A",.,"A"
"20091",1986393,35,0,"1",60,"D",.,"A",.,"A"
"20091",1986442,91,0,"1",60,"D",.,"A",.,"A"
"20091",1986812,21,0,"1",.,"A",.,"A",75,"D"
"20091",1986902,28,0,"1",5,"D",.,"A",.,"A"
"20091",1986952,39,0,"1",104,"D",.,"A",.,"A"
"20091",1987102,67,0,"1",.,"A",1,"D",.,"A"
"20091",1987495,28,0,"1",20,"D",.,"A",.,"A"
"20091",1987552,57,0,"1",30,"D",.,"A",.,"A"
"20091",1987633,56,0,"1",50,"D",.,"A",.,"A"
"20091",1987692,40,0,"1",.,"A",.,"A",230,"D"
"20091",1987725,18,0,"1",.,"A",.,"A",.,"A"
"20091",1987742,25,0,"1",.,"A",.,"A",90,"D"
"20091",1987842,53,0,"1",25,"D",.,"A",.,"A"
"20091",1988192,23,0,"1",9,"D",.,"A",.,"A"
"20091",1988214,41,0,"1",.,"A",.,"A",25,"D"
"20091",1988242,48,0,"1",150,"D",.,"A",.,"A"
"20091",1988583,43,0,"1",.,"A",0,"D",.,"A"
"20091",1988622,21,0,"1",.,"A",.,"A",40,"D"
"20091",1988772,33,0,"1",.,"A",.,"A",100,"D"
"20091",1988854,25,0,"1",10,"D",.,"A",.,"A"
"20091",1988932,80,0,"1",20,"D",.,"A",.,"A"
"20091",1989084,70,0,"1",24,"D",.,"A",.,"A"
"20091",1989255,24,0,"1",.,"A",2,"D",.,"A"
"20091",1989262,59,0,"1",.,"A",.,"A",80,"D"
"20091",1989462,44,0,"1",.,"A",.,"A",60,"D"
"20091",1989652,58,0,"1",.,"A",.,"A",20,"D"
"20091",1989684,44,0,"1",50,"F",.,"A",.,"A"
"20091",1989872,38,0,"1",30,"D",.,"A",.,"A"
"20091",1989882,49,0,"1",.,"A",3,"D",.,"A"
"20091",1989912,34,0,"1",135,"D",.,"A",.,"A"
"20091",1989985,40,0,"1",.,"A",.,"A",165,"D"
"20091",1990072,39,0,"1",80,"D",.,"A",.,"A"
"20091",1990112,36,0,"1",25,"D",.,"A",100,"D"
"20091",1990172,39,0,"1",.,"A",.,"A",100,"D"
"20091",1990472,48,0,"1",2,"D",.,"A",.,"A"
"20091",1990492,25,0,"1",0,"D",.,"A",.,"A"
"20091",1990502,51,0,"1",.,"A",.,"A",30,"D"
"20091",1990634,34,0,"1",20,"D",.,"A",.,"A"
"20091",1990692,51,0,"1",30,"D",.,"A",70,"D"
"20091",1990732,64,0,"1",0,"D",.,"A",.,"A"
"20091",1990903,61,0,"1",40,"D",.,"A",.,"A"
"20091",1991122,43,0,"1",30,"D",.,"A",.,"A"
"20091",1991203,37,0,"1",.,"A",0,"D",.,"A"
"20091",1991213,25,0,"1",60,"D",.,"A",.,"A"
"20091",1991282,37,0,"1",15,"D",.,"A",.,"A"
"20091",1991342,65,0,"1",15,"D",.,"A",.,"A"
"20091",1991372,66,0,"1",.,"A",.,"A",80,"D"
"20091",1991415,25,0,"1",5,"D",.,"A",.,"A"
"20091",1991492,41,0,"1",50,"D",.,"A",.,"A"
"20091",1991562,43,0,"1",.,"A",.,"A",100,"D"
"20091",1991682,41,0,"1",.,"A",.,"A",30,"D"
"20091",1991745,27,0,"1",.,"A",.,"A",170,"D"
"20091",1991852,49,0,"1",110,"D",.,"A",.,"A"
"20091",1992032,46,0,"1",30,"D",.,"A",.,"A"
"20091",1992154,27,0,"1",50,"D",.,"A",.,"A"
"20091",1992182,32,0,"1",80,"D",.,"A",.,"A"
"20091",1992242,41,0,"1",120,"D",.,"A",.,"A"
"20091",1992352,34,0,"1",60,"D",.,"A",.,"A"
"20091",1992462,60,0,"1",25,"D",.,"A",.,"A"
"20091",1992482,44,0,"1",20,"D",.,"A",.,"A"
"20091",1992532,38,0,"1",60,"D",.,"A",.,"A"
"20091",1992542,55,0,"1",60,"D",.,"A",.,"A"
"20091",1992555,37,0,"1",.,"A",.,"A",100,"D"
"20091",1992562,36,0,"1",.,"A",.,"A",100,"D"
"20091",1992672,50,0,"1",.,"A",.,"A",60,"D"
"20091",1992912,35,0,"1",20,"D",.,"A",.,"A"
"20091",1992922,25,0,"1",.,"A",.,"A",70,"D"
"20091",1993022,34,0,"1",.,"A",.,"A",120,"D"
"20091",1993325,20,0,"1",.,"A",.,"A",.,"A"
"20091",1993332,45,0,"1",18,"D",.,"A",.,"A"
"20091",1993392,49,0,"1",.,"A",.,"A",0,"D"
"20091",1993452,63,0,"1",.,"A",.,"A",30,"D"
"20091",1993523,23,0,"1",.,"A",2,"D",.,"A"
"20091",1993572,78,0,"1",.,"A",.,"A",90,"D"
"20091",1993642,54,0,"1",.,"A",.,"A",30,"D"
"20091",1993662,38,0,"1",.,"A",.,"A",0,"D"
"20091",1993752,70,0,"1",.,"A",2,"D",.,"A"
"20091",1994022,21,0,"1",80,"D",.,"A",.,"A"
"20091",1994082,34,0,"1",10,"D",.,"A",.,"A"
"20091",1994382,61,0,"1",120,"D",.,"A",.,"A"
"20091",1994412,81,0,"1",20,"D",.,"A",.,"A"
"20091",1994542,66,0,"1",.,"A",.,"A",80,"D"
"20091",1994573,46,0,"1",30,"D",.,"A",.,"A"
"20091",1994594,45,0,"1",.,"A",50,"D",.,"A"
"20091",1994642,41,0,"1",60,"D",.,"A",.,"A"
"20091",1994785,22,0,"1",.,"A",.,"A",.,"A"
"20091",1994902,29,0,"1",0,"D",.,"A",.,"A"
"20091",1995012,48,0,"1",.,"A",.,"A",50,"D"
"20091",1995082,42,0,"1",86,"D",.,"A",.,"A"
"20091",1995162,76,0,"1",.,"A",.,"A",35,"D"
"20091",1995172,40,0,"1",0,"D",.,"A",.,"A"
"20091",1995182,62,0,"1",.,"A",.,"A",30,"D"
"20091",1995272,58,0,"1",250,"D",.,"A",.,"A"
"20091",1995332,67,0,"1",.,"A",2,"D",.,"A"
"20091",1995372,67,0,"1",20,"D",.,"A",.,"A"
"20091",1995412,48,0,"1",20,"D",.,"A",.,"A"
"20092",1928095,23,0,"1",10,"D",.,"A",.,"A"
"20092",1928475,82,0,"1",1320,"D",.,"A",.,"A"
"20092",1928525,61,0,"1",20,"D",.,"A",.,"A"
"20092",1928625,76,0,"1",35,"D",.,"A",.,"A"
"20092",1928635,40,0,"1",30,"D",.,"A",.,"A"
"20092",1928725,83,0,"1",35,"D",.,"A",.,"A"
"20092",1928785,56,0,"1",.,"A",.,"A",20,"D"
"20092",1928795,26,0,"1",.,"A",.,"A",.,"A"
"20092",1929085,37,0,"1",35,"D",.,"A",.,"A"
"20092",1929225,22,0,"1",.,"A",.,"A",.,"A"
"20092",1929275,48,0,"1",.,"A",.,"A",25,"D"
"20092",1929755,42,0,"1",.,"A",.,"A",125,"D"
"20092",1929865,35,0,"1",60,"D",.,"A",.,"A"
"20092",1929985,35,0,"1",900,"D",.,"A",.,"A"
"20092",1929995,80,0,"1",54,"F",.,"A",.,"A"
"20092",1930105,46,0,"1",.,"A",.,"A",30,"D"
"20092",1930155,23,0,"1",20,"D",.,"A",.,"A"
"20092",1930165,35,0,"1",100,"D",.,"A",.,"A"
"20092",1930345,63,0,"1",.,"A",.,"A",25,"D"
"20092",1930415,37,0,"1",20,"D",.,"A",.,"A"
"20092",1930665,33,0,"1",60,"D",2,"D",.,"A"
"20092",1931075,46,0,"1",0,"D",.,"A",.,"A"
"20092",1931425,71,0,"1",.,"A",1,"D",.,"A"
"20092",1931525,54,0,"1",25,"D",.,"A",.,"A"
"20092",1931545,39,0,"1",350,"D",.,"A",.,"A"
"20092",1931665,67,0,"1",.,"A",.,"A",100,"D"
"20092",1931705,45,0,"1",10,"D",.,"A",.,"A"
"20092",1931745,98,0,"1",.,"A",.,"A",33,"D"
"20092",1932025,43,0,"1",0,"D",.,"A",.,"A"
"20092",1932095,47,0,"1",.,"A",1,"D",.,"A"
"20092",1932515,46,0,"1",30,"D",.,"A",.,"A"
"20092",1932585,69,0,"1",5,"D",.,"A",.,"A"
"20092",1932665,36,0,"1",30,"D",20,"D",.,"A"
"20092",1933005,45,0,"1",10,"D",.,"A",.,"A"
"20092",1933345,59,0,"1",300,"D",.,"A",.,"A"
"20092",1933605,75,0,"1",.,"A",.,"A",150,"D"
"20092",1933685,33,0,"1",.,"A",.,"A",0,"D"
"20092",1933765,34,0,"1",20,"D",.,"A",.,"A"
"20092",1933905,92,0,"1",.,"A",.,"A",100,"D"
"20092",1933925,60,0,"1",10,"D",.,"A",.,"A"
"20092",1934095,55,0,"1",0,"D",.,"A",.,"A"
"20092",1934165,56,0,"1",10,"D",.,"A",.,"A"
"20092",1934355,30,0,"1",.,"A",.,"A",300,"D"
"20092",1934445,21,0,"1",.,"A",.,"A",.,"A"
"20092",1934695,40,0,"1",20,"D",.,"A",.,"A"
"20092",1935505,49,0,"1",60,"D",.,"A",280,"D"
"20092",1935575,62,0,"1",.,"A",.,"A",20,"D"
"20092",1935645,64,0,"1",20,"D",.,"A",.,"A"
"20092",1936055,57,0,"1",460,"D",.,"A",80,"D"
"20092",1936085,67,0,"1",9,"D",.,"A",106,"D"
"20092",1936125,68,0,"1",.,"A",.,"A",80,"D"
"20092",1936205,28,0,"1",.,"A",5,"D",.,"A"
"20092",1936745,35,0,"1",0,"D",.,"A",.,"A"
"20092",1936845,73,0,"1",20,"D",.,"A",.,"A"
"20092",1936915,35,0,"1",100,"D",.,"A",.,"A"
"20092",1937225,62,0,"1",.,"A",.,"A",0,"D"
"20092",1937925,22,0,"1",180,"D",.,"A",.,"A"
"20092",1938065,60,0,"1",15,"D",.,"A",.,"A"
"20092",1938395,61,0,"1",.,"A",.,"A",21,"D"
"20092",1938515,39,0,"1",72,"D",.,"A",.,"A"
"20092",1938635,23,0,"1",10,"D",.,"A",.,"A"
"20092",1938875,59,0,"1",190,"D",.,"A",.,"A"
"20092",1938925,37,0,"1",.,"A",.,"A",90,"D"
"20092",1939205,74,0,"1",.,"A",.,"A",.,"A"
"20092",1939255,55,0,"1",.,"A",.,"A",26,"D"
"20092",1939285,34,0,"1",.,"A",.,"A",100,"D"
"20092",1939345,40,0,"1",10,"D",.,"A",.,"A"
"20092",1939505,71,0,"1",35,"D",.,"A",.,"A"
"20092",1939575,70,0,"1",.,"A",.,"A",25,"D"
"20092",1939605,36,0,"1",20,"D",.,"A",.,"A"
"20092",1939675,28,0,"1",30,"D",.,"A",.,"A"
"20092",1939745,64,0,"1",6,"D",.,"A",.,"A"
"20092",1940105,64,0,"1",20,"D",.,"A",.,"A"
"20092",1940135,36,0,"1",.,"A",.,"A",40,"D"
"20092",1940205,21,0,"1",0,"D",.,"A",.,"A"
"20092",1940215,78,0,"1",25,"D",.,"A",.,"A"
"20092",1940545,70,0,"1",.,"A",.,"A",40,"D"
"20092",1941255,36,0,"1",20,"D",.,"A",.,"A"
"20092",1941275,53,0,"1",50,"D",.,"A",.,"A"
"20092",1942035,25,0,"1",60,"D",.,"A",.,"A"
"20092",1942075,54,0,"1",.,"A",.,"A",60,"D"
"20092",1942585,82,0,"1",.,"A",.,"A",90,"D"
"20092",1942715,43,0,"1",240,"D",.,"A",.,"A"
"20092",1942875,55,0,"1",.,"A",.,"A",25,"D"
"20092",1943295,57,0,"1",120,"D",.,"A",.,"A"
"20092",1943405,38,0,"1",.,"A",.,"A",30,"D"
"20092",1944265,43,0,"1",5,"D",.,"A",.,"A"
"20092",1944285,32,0,"1",10,"D",.,"A",.,"A"
"20092",1944335,76,0,"1",.,"A",.,"A",150,"D"
"20092",1944475,38,0,"1",.,"A",.,"A",5,"D"
"20092",1944585,39,0,"1",.,"A",1,"D",.,"A"
"20092",1944625,34,0,"1",60,"D",.,"A",.,"A"
"20092",1944955,56,0,"1",130,"D",.,"A",.,"A"
"20092",1945225,51,0,"1",.,"A",.,"A",40,"D"
"20092",1945355,64,0,"1",100,"D",.,"A",.,"A"
"20092",1945705,44,0,"1",.,"A",.,"A",60,"D"
"20092",1945735,20,0,"1",5,"D",.,"A",.,"A"
"20092",1946395,67,0,"1",30,"D",.,"A",.,"A"
"20092",1946455,36,0,"1",.,"A",.,"A",45,"D"
"20092",1946575,73,0,"1",.,"A",.,"A",100,"D"
"20092",1946685,24,0,"1",.,"A",1,"D",.,"A"
"20092",1946745,41,0,"1",50,"D",.,"A",.,"A"
"20092",1946885,47,0,"1",54,"F",.,"A",.,"A"
"20092",1946995,40,0,"1",.,"A",.,"A",70,"D"
"20092",1947355,63,0,"1",224,"D",.,"A",150,"D"
"20092",1947645,43,0,"1",.,"A",5,"D",40,"D"
"20092",1947675,54,0,"1",.,"A",.,"A",40,"D"
"20092",1948005,40,0,"1",.,"A",1,"D",.,"A"
"20092",1948095,62,0,"1",.,"A",.,"A",16,"D"
"20092",1948125,32,0,"1",.,"A",.,"A",100,"D"
"20092",1948275,43,0,"1",.,"A",.,"A",40,"D"
"20092",1948395,41,0,"1",.,"A",.,"A",110,"D"
"20092",1948425,70,0,"1",30,"D",.,"A",60,"D"
"20092",1948465,63,0,"1",.,"A",.,"A",0,"D"
"20092",1948575,39,0,"1",.,"A",.,"A",60,"D"
"20092",1949035,62,0,"1",10,"D",.,"A",.,"A"
"20092",1949215,68,0,"1",.,"A",.,"A",10,"D"
"20092",1949235,123,0,"1",.,"A",.,"A",10,"D"
"20092",1949385,24,0,"1",50,"D",.,"A",.,"A"
"20092",1949465,59,0,"1",55,"D",.,"A",.,"A"
"20092",1949635,48,0,"1",.,"A",.,"A",60,"D"
"20092",1949725,49,0,"1",50,"D",.,"A",.,"A"
"20092",1949775,26,0,"1",.,"A",.,"A",150,"D"
"20092",1949825,46,0,"1",43,"D",.,"A",.,"A"
"20092",1949915,33,0,"1",.,"A",.,"A",.,"A"
"20092",1949945,34,0,"1",.,"A",0,"D",.,"A"
"20092",1950395,57,0,"1",50,"D",.,"A",.,"A"
"20092",1950455,55,0,"1",10,"D",.,"A",.,"A"
"20092",1951164,30,0,"1",10,"D",.,"A",.,"A"
"20092",1951284,33,0,"1",.,"A",.,"A",.,"A"
"20092",1951344,27,0,"1",35,"D",.,"A",.,"A"
"20092",1951464,45,0,"1",.,"A",.,"A",0,"D"
"20092",1951604,32,0,"1",30,"D",.,"A",.,"A"
"20092",1951864,60,0,"1",62,"D",.,"A",.,"A"
"20092",1952284,31,0,"1",.,"A",1,"D",.,"A"
"20092",1952364,39,0,"1",25,"D",.,"A",.,"A"
"20092",1952475,48,0,"1",45,"D",.,"A",.,"A"
"20092",1952594,53,0,"1",36,"D",.,"A",.,"A"
"20092",1952604,30,0,"1",20,"D",.,"A",.,"A"
"20092",1952634,55,0,"1",.,"A",.,"A",30,"D"
"20092",1952854,41,0,"1",22,"D",1,"D",.,"A"
"20092",1952944,34,0,"1",.,"A",.,"A",60,"D"
"20092",1952985,57,0,"1",20,"D",.,"A",.,"A"
"20092",1953244,35,0,"1",40,"D",.,"A",.,"A"
"20092",1953304,23,0,"1",100,"D",.,"A",.,"A"
"20092",1953844,29,0,"1",22,"D",.,"A",.,"A"
"20092",1953954,38,0,"1",5,"D",.,"A",.,"A"
"20092",1954204,21,0,"1",0,"D",.,"A",.,"A"
"20092",1954244,74,0,"1",25,"D",.,"A",.,"A"
"20092",1954264,25,0,"1",55,"D",.,"A",.,"A"
"20092",1954564,32,0,"1",.,"A",.,"A",20,"D"
"20092",1954734,46,0,"1",.,"A",.,"A",0,"D"
"20092",1954805,27,0,"1",10,"D",2,"D",.,"A"
"20092",1955094,41,0,"1",.,"A",.,"A",50,"D"
"20092",1955164,25,0,"1",.,"A",.,"A",.,"A"
"20092",1955364,25,0,"1",.,"A",.,"A",30,"D"
"20092",1955434,77,0,"1",36,"D",.,"A",.,"A"
"20092",1955664,89,0,"1",.,"A",.,"A",60,"D"
"20092",1955704,38,0,"1",40,"D",.,"A",.,"A"
"20092",1956024,73,0,"1",.,"A",.,"A",108,"D"
"20092",1956314,27,0,"1",60,"D",.,"A",.,"A"
"20092",1957134,35,0,"1",15,"D",.,"A",.,"A"
"20092",1957564,59,0,"1",.,"A",.,"A",20,"D"
"20092",1957834,35,0,"1",.,"A",.,"A",45,"D"
"20092",1958084,58,0,"1",.,"A",.,"A",82,"D"
"20092",1958414,37,0,"1",10,"D",.,"A",.,"A"
"20092",1958545,50,0,"1",20,"D",.,"A",.,"A"
"20092",1958584,40,0,"1",.,"A",13,"D",.,"A"
"20092",1958594,31,0,"1",.,"A",.,"A",.,"A"
"20092",1958814,61,0,"1",20,"D",.,"A",.,"A"
"20092",1958994,25,0,"1",5,"D",.,"A",.,"A"
"20092",1959074,33,0,"1",.,"A",.,"A",30,"D"
"20092",1959304,32,0,"1",.,"A",.,"A",225,"D"
"20092",1959344,23,0,"1",.,"A",.,"A",50,"D"
"20092",1959715,42,0,"1",15,"D",.,"A",.,"A"
"20092",1959724,52,0,"1",120,"D",.,"A",.,"A"
"20092",1960184,118,0,"1",.,"A",.,"A",130,"D"
"20092",1960244,52,0,"1",32,"D",.,"A",.,"A"
"20092",1960344,53,0,"1",27,"D",.,"A",.,"A"
"20092",1960454,52,0,"1",.,"A",.,"A",240,"D"
"20092",1960734,54,0,"1",60,"D",.,"A",.,"A"
"20092",1960775,77,0,"1",.,"A",.,"A",100,"D"
"20092",1961055,90,0,"1",.,"A",.,"A",140,"D"
"20092",1961124,35,0,"1",.,"A",.,"A",85,"D"
"20092",1961234,30,0,"1",45,"D",.,"A",.,"A"
"20092",1961274,76,0,"1",0,"D",.,"A",.,"A"
"20092",1961404,78,0,"1",200,"D",.,"A",.,"A"
"20092",1961454,88,0,"1",10,"D",.,"A",.,"A"
"20092",1961544,42,0,"1",20,"D",.,"A",.,"A"
"20092",1961984,57,0,"1",.,"A",.,"A",60,"D"
"20092",1962234,53,0,"1",37,"D",.,"A",60,"D"
"20092",1962324,91,0,"1",.,"A",.,"A",100,"D"
"20092",1962344,49,0,"1",20,"D",.,"A",.,"A"
"20092",1962714,35,0,"1",.,"A",1,"D",.,"A"
"20092",1962724,30,0,"1",.,"A",.,"A",15,"D"
"20092",1962784,60,0,"1",.,"A",.,"A",25,"D"
"20092",1962864,51,0,"1",105,"D",.,"A",.,"A"
"20092",1962974,25,0,"1",4,"D",.,"A",.,"A"
"20092",1963125,24,0,"1",0,"D",.,"A",.,"A"
"20092",1963154,54,0,"1",8,"D",.,"A",.,"A"
"20092",1963444,31,0,"1",30,"D",.,"A",.,"A"
"20092",1963564,26,0,"1",.,"A",4,"D",.,"A"
"20092",1963674,42,0,"1",.,"A",.,"A",75,"D"
"20092",1963724,47,0,"1",20,"D",.,"A",.,"A"
"20092",1963914,94,0,"1",.,"A",.,"A",20,"D"
"20092",1963954,53,0,"1",.,"A",.,"A",20,"D"
"20092",1963984,27,0,"1",0,"D",.,"A",.,"A"
"20092",1964224,80,0,"1",.,"A",.,"A",63,"D"
"20092",1964384,29,0,"1",18,"D",.,"A",.,"A"
"20092",1964394,24,0,"1",6,"D",.,"A",.,"A"
"20092",1964644,72,0,"1",.,"A",.,"A",38,"D"
"20092",1964694,30,0,"1",25,"D",.,"A",.,"A"
"20092",1964784,50,0,"1",.,"A",.,"A",80,"D"
"20092",1964844,45,0,"1",.,"A",.,"A",18,"D"
"20092",1964904,52,0,"1",.,"A",.,"A",20,"D"
"20092",1964914,65,0,"1",20,"D",.,"A",.,"A"
"20092",1965134,39,0,"1",10,"D",.,"A",.,"A"
"20092",1965304,28,0,"1",60,"D",.,"A",.,"A"
"20092",1965334,53,0,"1",27,"D",.,"A",.,"A"
"20092",1965364,60,0,"1",0,"D",.,"A",.,"A"
"20092",1965374,54,0,"1",.,"A",1,"D",40,"D"
"20092",1965514,24,0,"1",0,"D",.,"A",.,"A"
"20092",1965804,72,0,"1",20,"D",.,"A",.,"A"
"20092",1965924,55,0,"1",.,"A",50,"D",.,"A"
"20092",1966204,40,0,"1",14,"D",.,"A",.,"A"
"20092",1966354,49,0,"1",75,"D",.,"A",.,"A"
"20092",1966714,49,0,"1",220,"D",.,"A",.,"A"
"20092",1966774,68,0,"1",50,"D",.,"A",.,"A"
"20092",1966784,50,0,"1",.,"A",.,"A",90,"D"
"20092",1967134,36,0,"1",40,"D",.,"A",.,"A"
"20092",1967274,60,0,"1",30,"D",.,"A",.,"A"
"20092",1967624,28,0,"1",.,"A",1,"D",.,"A"
"20092",1967724,54,0,"1",150,"D",.,"A",.,"A"
"20092",1967884,57,0,"1",.,"A",.,"A",75,"D"
"20092",1968144,44,0,"1",120,"D",.,"A",.,"A"
"20092",1968334,20,0,"1",0,"D",.,"A",.,"A"
"20092",1968344,39,0,"1",.,"A",5,"D",.,"A"
"20092",1968364,55,0,"1",20,"D",.,"A",.,"A"
"20092",1968504,52,0,"1",100,"D",.,"A",.,"A"
"20092",1968894,31,0,"1",.,"A",.,"A",45,"D"
"20092",1968994,63,0,"1",.,"A",.,"A",100,"D"
"20092",1969294,40,0,"1",120,"D",.,"A",.,"A"
"20092",1969714,33,0,"1",5,"D",.,"A",.,"A"
"20092",1970054,74,0,"1",60,"D",.,"A",.,"A"
"20092",1970584,50,0,"1",5,"D",.,"A",.,"A"
"20092",1970704,48,0,"1",.,"A",.,"A",30,"D"
"20092",1970884,62,0,"1",.,"A",.,"A",100,"D"
"20092",1970904,59,0,"1",.,"A",.,"A",60,"D"
"20092",1971014,67,0,"1",90,"D",.,"A",.,"A"
"20092",1971494,24,0,"1",30,"D",.,"A",.,"A"
"20092",1971674,21,0,"1",.,"A",3,"D",.,"A"
"20092",1971735,35,0,"1",.,"A",.,"A",75,"D"
"20092",1971764,53,0,"1",.,"A",60,"D",.,"A"
"20092",1971824,58,0,"1",.,"A",.,"A",60,"D"
"20092",1972204,49,0,"1",10,"D",.,"A",.,"A"
"20092",1972424,38,0,"1",70,"D",.,"A",.,"A"
"20092",1972874,57,0,"1",.,"A",50,"D",.,"A"
"20092",1973064,29,0,"1",10,"D",5,"D",.,"A"
"20092",1973174,58,0,"1",30,"D",.,"A",.,"A"
"20092",1973333,41,0,"1",.,"A",.,"A",30,"D"
"20092",1973634,26,0,"1",.,"A",.,"A",.,"A"
"20092",1973673,55,0,"1",18,"D",.,"A",.,"A"
"20092",1973753,25,0,"1",4,"D",.,"A",.,"A"
"20092",1973933,40,0,"1",100,"D",.,"A",.,"A"
"20092",1974503,62,0,"1",90,"D",.,"A",.,"A"
"20092",1975153,43,0,"1",.,"A",2,"D",.,"A"
